ptt,Date,d.b1,d.b2,d.b3,d.b4,d.b5,d.b6,d.b7,d.b8,d.sd,n.b1,n.b2,n.b3,n.b4,n.b5,n.b6,n.b7,n.b8,n.sd,species,kode,bathy,latitude,longitude,x,y,xmin,xmax,ymin,ymax,sst,sst_sd,ssh,ssh_sd,eke,ild.5,n2,chloro,lunar
141257,2016-02-12,32.99492385786802,65.98984771573603,1.015228426395939,0,0,0,0,0,11.285716006829254,18.48341232227488,33.175355450236964,14.218009478672986,31.27962085308057,2.843601895734597,0,0,0,63.655666905120356,I.oxyrinchus,2016-02-12_141257,-1815.493107362227,39.0566001535155,-72.0371575528154,-72.0371575528154,39.0566001535155,-72.1621575528154,-71.9121575528154,38.9316001535155,39.1816001535155,15.763999798800796,0.3846053354437053,-0.689000032725744,0.006383572970605284,-1.2532062364757466,90,1.5551650460300894e-5,0.6320049166679382,0.19614908836284256
141257,2016-02-17,0,13.765182186234817,30.76923076923077,7.6923076923076925,47.77327935222672,0,0,0,94.21950888910588,0,6.698564593301436,33.49282296650718,59.80861244019139,0,0,0,0,35.20477453649752,I.oxyrinchus,2016-02-17_141257,-1783.8703798188103,38.3461328529007,-72.9200926673216,-72.9200926673216,38.3461328529007,-73.0450926673216,-72.7950926673216,38.2211328529007,38.4711328529007,14.42099973501172,0.845271742028777,-0.7060000335332006,0.029838920819809822,-0.9229338021296881,125,1.0505605222943488e-5,0.5485473275184631,0.6996164403124671
141257,2016-02-19,2.82258064516129,21.774193548387096,9.67741935483871,3.6290322580645165,62.096774193548384,0,0,0,97.94703041829051,0,0,81.73076923076923,16.346153846153847,1.9230769230769231,0,0,0,29.489372585789788,I.oxyrinchus,2016-02-19_141257,-1451.2891557490611,38.773386778463,-72.7628397303277,-72.7628397303277,38.773386778463,-72.8878397303277,-72.6378397303277,38.648386778463,38.898386778463,11.131999578792602,0.7047562758098077,-0.7620000361930579,0.015642712926125377,-1.0057840212428233,150,6.027232612776938e-6,0.6039676070213318,0.8710565348999276
141257,2016-02-22,18.796992481203006,76.69172932330827,1.1278195488721803,1.5037593984962405,1.8796992481203008,0,0,0,31.974844923812064,2.4475524475524475,13.286713286713287,44.05594405594406,33.21678321678322,6.993006993006993,0,0,0,51.2387075631499,I.oxyrinchus,2016-02-22_141257,-1326.4828566142492,39.0362424041659,-72.4219938027275,-72.4219938027275,39.0362424041659,-72.5469938027275,-72.2969938027275,38.9112424041659,39.1612424041659,12.903999662958086,0.3885849870000703,-0.7420000352431089,0.02510865397295232,-0.8769637932330523,2,3.991968039878134e-5,0.6979063749313354,0.9976846774619414
141257,2016-02-24,9.701492537313433,30.223880597014922,3.731343283582089,2.2388059701492535,29.47761194029851,24.62686567164179,0,0,138.3827595906981,8.898305084745763,10.59322033898305,36.86440677966102,34.32203389830508,9.322033898305085,0,0,0,61.17259296157868,I.oxyrinchus,2016-02-24_141257,-2807.8499755859375,37.8500293193114,-72.7349189111917,-72.7349189111917,37.8500293193114,-72.8599189111917,-72.6099189111917,37.7250293193114,37.9750293193114,13.143999674357474,0.34648875284632974,-0.7960000378079712,0.014706386310819688,-2.089108870099711,90,1.638672278372164e-5,0.5766904950141907,0.973140186571549
141257,2016-02-26,0,16.666666666666664,24.324324324324326,5.405405405405405,10.81081081081081,24.774774774774773,18.01801801801802,0,157.40188730904632,0,0,80.62015503875969,13.178294573643413,5.038759689922481,1.1627906976744187,0,0,48.00364273377596,I.oxyrinchus,2016-02-26_141257,-1818.3455267462712,37.3058935161391,-73.7699236886258,-73.7699236886258,37.3058935161391,-73.8949236886258,-73.6449236886258,37.1808935161391,37.4308935161391,14.264999727602117,0.6268369525670977,-0.8070000383304432,0.027077564774074143,-1.5612994258435027,80,3.0360760874046284e-5,0.5780887603759766,0.8642035841860132
141257,2016-02-27,1.4760147601476015,35.79335793357934,26.56826568265683,5.904059040590406,5.904059040590406,24.354243542435423,0,0,140.71342015600166,0.32786885245901637,0,61.63934426229508,32.459016393442624,5.573770491803279,0,0,0,41.529284240466424,I.oxyrinchus,2016-02-27_141257,-1130.0363499131631,37.1409745782107,-74.3851622817983,-74.3851622817983,37.1409745782107,-74.5101622817983,-74.2601622817983,37.0159745782107,37.2659745782107,12.420999640016817,0.4252044154906443,-0.811000038520433,0.006670832348910687,-0.8189771624903519,60,2.4795091211772824e-5,0.6352728605270386,0.7836508450609992
141259,2016-02-03,55.45851528384279,3.056768558951965,0.8733624454148471,3.4934497816593884,19.213973799126638,16.593886462882097,1.3100436681222707,0,142.2008435789993,61.06870229007634,1.5267175572519083,0.7633587786259541,19.083969465648856,17.557251908396946,0,0,0,94.76245791051704,P.glauca,2016-02-03_141259,-5571.43017578125,36.7521601410147,-50.7891722810046,-50.7891722810046,36.7521601410147,-50.9141722810046,-50.6641722810046,36.6271601410147,36.8771601410147,19.27799996570684,0.07045921140349362,0.05900000280234963,0.036896629120198504,-0.5816920370250017,80,8.165336701723744e-6,0.621094286441803,0.22870780586182476
141259,2016-02-09,84.4621513944223,2.788844621513944,0.398406374501992,1.9920318725099602,1.9920318725099602,3.5856573705179287,4.780876494023905,0,120.28762949183486,92.99363057324841,1.2738853503184715,1.2738853503184715,4.45859872611465,0,0,0,0,29.903239282423975,P.glauca,2016-02-09_141259,-5206.490234375,40.4810666638035,-51.9354458747657,-51.9354458747657,40.4810666638035,-52.0604458747657,-51.8104458747657,40.3560666638035,40.6060666638035,19.107999957632273,0.12413299909281371,-0.03100000147242099,0.021097657533347126,-0.7054521722424869,150,9.068426869310516e-6,0.6124494671821594,0.019379347286373083
141259,2016-02-11,98.07692307692307,1.9230769230769231,0,0,0,0,0,0,3.0103814723000766,83.33333333333334,4.901960784313726,9.313725490196079,2.450980392156863,0,0,0,0,28.061017001645155,P.glauca,2016-02-11_141259,-4211.81494140625,40.6718275342861,-50.8868740097729,-50.8868740097729,40.6718275342861,-51.0118740097729,-50.7618740097729,40.5468275342861,40.7968275342861,18.935999949462712,0.22665766990041097,-0.042000001994892955,0.037535910516290766,-0.4908176053558506,100,7.477409487085602e-6,0.45566239953041077,0.11915018317979958
141259,2016-02-12,95.73170731707317,4.2682926829268295,0,0,0,0,0,0,3.5216246947676786,77.55102040816327,10.714285714285714,11.73469387755102,0,0,0,0,0,20.596489618752624,P.glauca,2016-02-12_141259,-3791.5799560546875,40.7031660194655,-50.2653203745939,-50.2653203745939,40.7031660194655,-50.3903203745939,-50.1403203745939,40.5781660194655,40.8281660194655,16.877999851712957,0.6077238559447061,-0.5060000240337104,0.08523562518841316,0.10128388421183677,80,1.8300872393033164e-5,0.5269239544868469,0.19614908836284256
141259,2016-02-14,93.75,6.25,0,0,0,0,0,0,3.852826569578604,100,0,0,0,0,0,0,0,2.0254849507498904,P.glauca,2016-02-14_141259,-4164.760009765625,40.1488967538797,-48.9751017139318,-48.9751017139318,40.1488967538797,-49.1001017139318,-48.8501017139318,40.0238967538797,40.2738967538797,17.07699986116495,1.5656510571827604,-0.36000001709908247,0.10133237871199625,0.13532672959743963,20,1.2589824914150203e-5,0.5519940257072449,0.3871672379118434
141259,2016-02-16,71.60493827160494,2.4691358024691357,1.8518518518518516,6.790123456790123,1.8518518518518516,4.938271604938271,4.320987654320987,6.172839506172839,159.37217229795033,60.062893081761004,1.257861635220126,1.257861635220126,35.53459119496855,1.8867924528301887,0,0,0,78.78576229243203,P.glauca,2016-02-16_141259,-4343.430013020833,39.8991542378394,-47.1288297870194,-47.1288297870194,39.8991542378394,-47.2538297870194,-47.0038297870194,39.7741542378394,40.0241542378394,17.91299990087282,0.5211112839317247,0.10400000493973494,0.06849047298756424,-0.36420216572148273,350,-1.585914718858352e-7,0.5046833753585815,0.598310913274852
141259,2016-02-17,77.22007722007721,3.088803088803089,0.3861003861003861,1.5444015444015444,0.7722007722007722,3.861003861003861,13.127413127413126,0,164.02271168688364,87.38170347003155,1.2618296529968454,1.2618296529968454,7.255520504731862,2.8391167192429023,0,0,0,55.02019291858641,P.glauca,2016-02-17_141259,-4105.473522949219,40.0421099819097,-46.5961866451593,-46.5961866451593,40.0421099819097,-46.7211866451593,-46.4711866451593,39.9171099819097,40.1671099819097,17.70099989080336,0.283265789714084,-0.06600000313483179,0.09948367172639223,-0.12416778344716184,300,3.9813947279778993e-7,0.5059661865234375,0.6996164403124671
141259,2016-02-18,99.21875,0.78125,0,0,0,0,0,0,1.8211791439242615,94.73684210526315,3.9473684210526314,1.3157894736842104,0,0,0,0,0,7.129325413177955,P.glauca,2016-02-18_141259,-4254.904947916667,39.946409551177,-45.8118463853756,-45.8118463853756,39.946409551177,-45.9368463853756,-45.6868463853756,39.821409551177,40.071409551177,18.619999934453517,0.26855778638706734,0.05300000251736492,0.03924283560463175,-0.6951595082232116,150,4.350339444955369e-6,0.4845709502696991,0.7919192665709678
141259,2016-02-23,82.88973384030417,1.520912547528517,0.7604562737642585,2.6615969581749046,4.942965779467681,4.182509505703422,3.041825095057034,0,112.28590595928027,98.15668202764977,0.9216589861751152,0.9216589861751152,0,0,0,0,0,8.81804788544407,P.glauca,2016-02-23_141259,-4716.783284505208,41.1096054344561,-45.5511964143244,-45.5511964143244,41.1096054344561,-45.6761964143244,-45.4261964143244,40.9846054344561,41.2346054344561,18.51299992937129,0.09931529949993939,-0.16700000793207437,0.06145142908431769,-0.4025625745812299,125,1.4919425744537673e-5,1.019472360610962,0.99661100943502
141259,2016-02-24,47.72727272727273,1.1363636363636365,1.5151515151515151,3.4090909090909087,8.712121212121213,20.833333333333336,11.742424242424242,4.924242424242424,188.69438083639156,89.58333333333334,0.4166666666666667,1.25,3.3333333333333335,2.083333333333333,3.3333333333333335,0,0,75.94677030873501,P.glauca,2016-02-24_141259,-4792.70751953125,41.6688571504606,-45.501414340177,-45.501414340177,41.6688571504606,-45.626414340177,-45.376414340177,41.5438571504606,41.7938571504606,17.35999987460673,0.14193132816127968,0.03800000180490315,0.016926311683767386,-1.3682062569251,250,8.261167931511936e-7,0.4723808467388153,0.973140186571549
141259,2016-02-26,99.07834101382488,0.9216589861751152,0,0,0,0,0,0,2.3380602767368703,96.86411149825784,3.1358885017421603,0,0,0,0,0,0,4.034479118638375,P.glauca,2016-02-26_141259,-4138.526611328125,42.872388340417,-46.6715826667206,-46.6715826667206,42.872388340417,-46.7965826667206,-46.5465826667206,42.747388340417,42.997388340417,14.923999758902937,0.6730917377907103,-0.41600001975893974,0.05193211627346247,-0.29581854458190365,20,3.2382862193716334e-5,1.1114662885665894,0.8642035841860132
141257,2016-03-02,16,57.45454545454546,0,4,18.90909090909091,3.6363636363636362,0,0,110.4908469187388,58.89328063241107,25.296442687747035,3.557312252964427,8.695652173913043,2.766798418972332,0.7905138339920948,0,0,66.94916559750123,I.oxyrinchus,2016-03-02_141257,-2694.610107421875,36.9956030377403,-73.6746866617235,-73.6746866617235,36.9956030377403,-73.7996866617235,-73.5496866617235,36.8706030377403,37.1206030377403,16.28799982368946,1.310892485174657,-0.6520000309683383,0.03423610992002004,-0.4756187677985332,10,3.51375218130475e-5,1.0810644626617432,0.3773402281843201
141257,2016-03-03,3.6363636363636362,66.9090909090909,16.727272727272727,4,3.6363636363636362,5.090909090909091,0,0,82.34582412703905,14.285714285714285,37.59398496240601,17.293233082706767,22.55639097744361,8.270676691729323,0,0,0,77.05654461135232,I.oxyrinchus,2016-03-03_141257,-2815.610107421875,37.3623640673234,-73.2282721165972,-73.2282721165972,37.3623640673234,-73.3532721165972,-73.1032721165972,37.2373640673234,37.4873640673234,12.982999666710384,0.9115466685435832,-0.6950000330107287,0.020868637745916265,-0.9787072685342093,125,1.4017276784424442e-5,1.264899492263794,0.27774910640620776
141257,2016-03-08,49.46619217081851,9.608540925266903,1.4234875444839856,3.202846975088968,0.3558718861209964,12.455516014234876,13.523131672597867,9.9644128113879,267.49362941351984,5.142857142857142,68,10.285714285714285,8,7.428571428571429,1.1428571428571428,0,0,73.2757504181512,I.oxyrinchus,2016-03-08_141257,-1926.25,37.5335877541017,-73.8294750386049,-73.8294750386049,37.5335877541017,-73.9544750386049,-73.7044750386049,37.4085877541017,37.6585877541017,15.586999790393747,0.7640746036241582,-0.6200000294484198,0.03398529255014756,-0.7739029405690439,25,4.0508328101130614e-5,1.4354585409164429,5.366317030794931e-4
141257,2016-03-11,49.73262032085562,6.417112299465241,3.2085561497326207,2.6737967914438503,1.06951871657754,11.76470588235294,25.13368983957219,0,182.21321434715142,53.179190751445084,17.91907514450867,2.312138728323699,2.312138728323699,7.514450867052023,9.826589595375722,2.312138728323699,4.624277456647398,154.3108318959999,I.oxyrinchus,2016-03-11_141257,-2183.659912109375,36.8619700892301,-74.167423536657,-74.167423536657,36.8619700892301,-74.292423536657,-74.042423536657,36.7369700892301,36.9869700892301,16.5869998378912,0.36693257253897005,-0.7590000360505655,0.013302047257969922,-1.305245633776456,25,1.1990579739117781e-4,1.32423996925354,0.08507886173521739
141257,2016-03-13,51.35135135135135,37.83783783783784,0.7722007722007722,0.7722007722007722,0.3861003861003861,2.7027027027027026,6.177606177606178,0,114.21322617059178,49.664429530201346,40.26845637583892,3.3557046979865772,6.7114093959731544,0,0,0,0,34.102867920441184,I.oxyrinchus,2016-03-13_141257,-1605.0799560546875,37.0324562477902,-74.4008062770121,-74.4008062770121,37.0324562477902,-74.5258062770121,-74.2758062770121,36.9074562477902,37.1574562477902,14.941999759757891,0.34918263356385043,-0.6830000324407592,0.013133926160391685,-2.824923237568029,20,5.020621855507482e-5,1.2019102573394775,0.2372564441538617
141257,2016-03-16,21.875,3.6458333333333335,1.0416666666666665,1.5625,16.666666666666664,41.66666666666667,1.5625,11.979166666666668,241.71847469288193,25.925925925925924,55.092592592592595,8.333333333333332,6.944444444444445,3.7037037037037033,0,0,0,54.03128081613662,I.oxyrinchus,2016-03-16_141257,-1911.9000244140625,36.9708518620491,-74.3684430758825,-74.3684430758825,36.9708518620491,-74.4934430758825,-74.2434430758825,36.8458518620491,37.0958518620491,16.957999855512753,1.3451433648071784,-0.7220000342931598,0.050554428518016385,-0.6086510567373702,6,1.0029611053012705e-4,1.3026701211929321,0.5424581011161635
141257,2016-03-26,0,1.9047619047619049,1.9047619047619049,9.523809523809524,83.80952380952381,2.857142857142857,0,0,54.27562568921748,0.35842293906810035,7.526881720430108,11.469534050179211,58.422939068100355,22.22222222222222,0,0,0,54.00744860464407,I.oxyrinchus,2016-03-26_141257,-1719.610154424395,37.0188368137599,-74.1821112270429,-74.1821112270429,37.0188368137599,-74.3071112270429,-74.0571112270429,36.8938368137599,37.1438368137599,13.900999710313044,0.20357725408646285,-0.8260000392328948,0.014387495253307481,-1.512713071461924,15,7.319586103531577e-5,1.4224321842193604,0.9004770166232356
141257,2016-03-30,47.701149425287355,2.8735632183908044,2.2988505747126435,9.770114942528735,37.35632183908046,0,0,0,112.55960660409156,14.728682170542637,13.953488372093023,42.248062015503876,16.666666666666664,2.7131782945736433,7.3643410852713185,2.3255813953488373,0,95.99850158899704,I.oxyrinchus,2016-03-30_141257,-2658.139892578125,37.0622015067617,-73.6479554559876,-73.6479554559876,37.0622015067617,-73.7729554559876,-73.5229554559876,36.9372015067617,37.1872015067617,20.866000041132793,2.859057531941718,-0.4560000216588378,0.07627909643360921,-0.15482127152892272,20,1.2010476890380249e-4,1.0810644626617432,0.5388668117810235
141257,2016-03-31,28.90625,0.78125,0.78125,11.71875,57.8125,0,0,0,112.73410183223298,51.5625,2.734375,8.203125,16.015625,12.5,8.984375,0,0,122.19984521845943,I.oxyrinchus,2016-03-31_141257,-2732.56005859375,37.1790911360598,-73.4099636627162,-73.4099636627162,37.1790911360598,-73.5349636627162,-73.2849636627162,37.0540911360598,37.3040911360598,22.196000104304403,2.4862081298562195,-0.5320000252686441,0.09653123154174865,0.09977491887593412,2,2.4497942497524877e-4,1.1641805171966553,0.43272635269648013
141259,2016-03-19,0,0,0,72.96296296296296,15.185185185185185,6.296296296296296,5.555555555555555,0,78.92519339486192,37.65432098765432,4.938271604938271,8.641975308641975,38.88888888888889,9.876543209876543,0,0,0,85.04824231920239,P.glauca,2016-03-19_141259,-4700.587787543403,40.1393461310053,-40.0174707468007,-40.0174707468007,40.1393461310053,-40.1424707468007,-39.8924707468007,40.0143461310053,40.2643461310053,16.1939998192247,0.06062269756640611,-0.3510000166716054,0.010453601683563895,-1.6233773849152568,125,1.8124454080914884e-6,0.8594647645950317,0.8309402824260653
141259,2016-03-23,26.190476190476193,2.0408163265306123,3.741496598639456,10.884353741496598,11.224489795918368,35.034013605442176,10.884353741496598,0,163.57802234805501,39.00709219858156,6.028368794326241,6.73758865248227,30.141843971631204,14.539007092198581,3.546099290780142,0,0,102.45122968599762,P.glauca,2016-03-23_141259,-4789.709907280219,39.360477589689,-39.8559895931256,-39.8559895931256,39.360477589689,-39.9809895931256,-39.7309895931256,39.235477589689,39.485477589689,16.79799984791316,0.06219325017588558,-0.2790000132517889,0.00978235419185633,-1.41282236990537,100,6.331660288295747e-6,0.867216169834137,0.9999967541824857
